Date,Cash & Equivalent,Euro Core 1-5,Euro Core 5-10,Euro Core 10+,Euro Semi-Core 1-5,Euro Semi-Core 5-10,Euro Semi-Core 10+,Euro Peripheral 1-5,Euro Peripheral 5-10,Euro Peripheral 10+,Euro IL,Supranational-Regional-Municipal-Local Authorities Agencies,UK Govt,US 1-5,US 5-10,US 10-20,EM EUR,Euro IG Corp,Euro IG 1-3,Euro IG 3-5,Euro HY Corp,UK IG Corp,US IG Corp,US IG 1-3,US IG 3-5,US HY Corp,HC EM Credit,ABS & MBS,Europe,North America,Pacific,Emerging
2019-12-30,166.797,200.532,308.168,517.157,382.104,1911.992,1049.188,417.022,3152.747,1550.256,352.348,291.723,701.167,502.472,676.683,1133.031,263.273,302.805,201.393,269.503,331.022,299.953,934.14,200.377,659.699,1400.646,316.71,170.988,208.411,250.328,135.624,325.762
2019-12-31,166.792,200.529,308.269,516.288,382.068,1911.391,1048.815,416.954,3153.701,1553.735,352.912,291.682,701.062,502.564,677.518,1139.051,262.992,302.493,201.351,269.434,330.129,299.894,935.012,200.436,660.197,1397.0,316.48,171.208,209.046,250.301,134.896,324.185
2020-01-01,166.791,200.592,308.751,518.231,382.241,1916.176,1053.144,418.138,3169.183,1562.308,353.422,292.037,701.528,503.114,678.97,1138.418,262.822,302.755,201.387,269.625,329.628,300.117,934.768,200.511,660.842,1394.489,316.283,171.422,208.103,249.566,134.663,322.652
2020-01-02,166.792,200.872,310.18,522.56,383.485,1930.756,1067.844,419.44,3188.493,1576.402,355.788,292.98,704.708,502.525,676.784,1134.564,262.883,303.648,201.512,270.121,330.397,301.561,932.298,200.396,659.571,1390.606,316.117,171.125,207.316,250.01,135.848,325.037
2020-01-03,166.79,200.825,309.755,519.769,384.205,1936.392,1069.358,420.662,3203.105,1584.05,356.727,292.592,703.31,502.598,676.953,1133.27,262.772,303.465,201.534,270.115,330.682,301.579,932.197,200.463,660.149,1387.575,315.791,171.274,205.178,248.755,136.223,323.597
2020-01-06,166.789,200.862,310.656,526.491,385.084,1948.676,1083.431,421.835,3226.141,1604.653,359.539,293.23,708.888,503.115,679.239,1140.478,262.266,303.543,201.439,269.997,330.232,302.888,933.882,200.56,661.471,1387.376,315.824,171.584,204.386,251.192,135.764,320.765
2020-01-07,166.782,201.005,311.435,530.309,386.176,1957.551,1089.11,423.6,3246.756,1612.408,362.551,293.774,712.641,503.501,680.112,1143.157,262.559,304.226,201.516,270.396,331.091,303.827,935.874,200.679,662.287,1390.591,316.492,171.611,203.037,247.055,135.602,320.089
2020-01-08,166.779,200.805,310.228,525.438,384.889,1944.06,1079.752,422.445,3223.422,1596.529,360.686,292.91,709.761,502.573,676.411,1130.758,261.815,303.123,201.376,269.822,330.395,302.163,932.507,200.597,660.893,1394.045,315.507,171.524,202.143,249.317,134.012,318.42
2020-01-09,166.78,200.757,310.03,523.23,385.516,1949.291,1078.499,422.539,3226.063,1590.624,360.98,292.667,707.983,502.202,674.625,1121.705,262.189,303.055,201.345,269.777,331.16,301.979,930.436,200.482,660.222,1395.978,315.56,171.259,204.524,249.389,135.108,323.846
2020-01-10,166.778,200.732,309.969,522.16,385.423,1945.099,1073.622,422.18,3224.492,1588.114,360.536,292.185,709.134,502.193,674.769,1123.621,261.365,302.23,201.183,269.3,329.189,301.324,926.535,200.189,659.061,1385.672,314.384,170.85,202.931,246.377,134.163,322.429
2020-01-13,166.777,200.675,309.871,522.042,384.565,1937.416,1065.186,421.635,3214.701,1574.766,358.773,291.877,710.666,502.291,675.53,1129.722,261.126,302.105,201.121,269.222,328.459,301.646,925.661,199.948,658.231,1385.672,314.555,170.744,200.614,244.265,131.688,318.309
2020-01-14,166.776,200.6,309.233,519.624,384.411,1930.228,1062.247,420.622,3198.878,1566.776,357.764,291.522,706.102,502.129,675.24,1133.526,260.685,301.862,201.138,269.15,328.977,300.698,926.999,199.994,658.134,1385.023,314.636,170.783,201.519,242.135,130.862,311.758
2020-01-15,166.771,200.606,309.152,519.609,385.089,1936.483,1064.616,422.751,3227.046,1582.599,359.123,291.714,707.394,502.504,677.066,1144.579,261.42,301.89,201.135,269.166,329.886,300.81,931.212,200.172,659.053,1391.663,315.84,171.224,202.562,242.315,130.609,313.614
2020-01-16,166.772,200.683,309.747,522.374,385.351,1940.537,1069.013,423.446,3234.541,1586.942,360.259,292.128,707.066,502.261,676.493,1145.482,261.116,302.197,201.127,269.234,330.208,300.783,930.519,200.016,658.188,1390.774,315.781,171.031,204.037,243.033,131.686,316.204
2020-01-17,166.773,200.742,309.85,521.446,385.798,1950.633,1078.858,423.479,3239.501,1591.214,360.46,292.211,707.179,502.536,676.847,1143.997,261.558,302.508,201.237,269.565,330.873,301.177,931.933,200.226,659.09,1393.828,316.052,171.371,203.882,244.998,133.454,319.63
2020-01-20,166.771,200.544,308.741,518.328,385.153,1942.219,1072.264,422.258,3219.329,1578.453,358.799,291.76,704.838,502.938,677.275,1142.956,260.645,301.534,201.097,268.955,329.187,299.911,929.946,200.338,659.51,1387.413,315.956,171.434,203.834,241.354,132.973,316.565
2020-01-21,166.767,200.371,308.309,517.958,385.59,1941.286,1069.876,423.218,3231.421,1582.814,359.058,291.939,700.118,502.11,674.437,1134.107,261.533,301.673,201.114,269.007,330.131,299.253,927.63,200.17,658.316,1388.562,316.675,171.306,207.616,243.272,131.562,318.02
2020-01-22,166.768,200.363,307.797,514.15,385.389,1933.604,1060.291,422.719,3212.176,1564.368,357.701,291.523,701.98,502.104,673.97,1130.744,260.977,301.607,201.163,269.03,330.385,299.702,926.151,200.119,658.13,1388.645,316.249,171.093,207.525,239.42,130.57,314.948
2020-01-23,166.765,200.289,307.33,513.482,385.818,1938.157,1068.775,423.471,3226.301,1577.632,358.33,291.449,696.912,501.627,671.603,1121.852,260.492,301.111,201.113,268.764,330.33,298.516,924.548,200.133,657.829,1389.69,315.95,171.183,207.672,241.337,129.452,311.282
2020-01-24,166.763,200.436,308.258,515.525,385.69,1934.676,1061.756,422.038,3206.496,1563.66,357.11,291.822,698.77,502.201,673.847,1131.111,260.035,301.718,201.175,269.103,330.288,298.593,925.459,200.16,658.035,1386.716,315.592,171.334,205.434,238.37,130.409,309.174
2020-01-27,166.767,200.461,308.721,517.384,384.795,1927.665,1059.124,421.501,3199.566,1563.526,356.98,292.249,699.062,502.337,674.532,1132.094,260.074,302.006,201.153,269.278,330.13,298.876,925.746,200.094,658.603,1390.531,316.065,171.171,206.684,238.69,129.641,309.06
2020-01-28,166.768,200.327,307.751,513.544,385.459,1933.973,1060.69,421.845,3202.651,1562.687,356.568,291.724,696.211,502.415,674.553,1132.681,260.263,301.58,201.079,269.027,329.963,297.996,924.183,199.982,658.445,1386.877,315.998,170.803,205.474,233.76,130.409,310.925
2020-01-29,166.766,200.261,307.394,512.657,385.452,1933.811,1062.263,422.619,3206.999,1558.506,356.839,291.288,691.756,502.012,672.435,1121.922,259.482,301.008,201.0,268.763,329.599,296.734,919.74,199.742,657.062,1382.379,315.08,170.618,204.341,228.621,128.282,307.012
2020-01-30,166.767,200.214,307.367,511.672,386.604,1944.451,1069.536,424.152,3231.566,1574.503,358.877,291.04,690.935,502.114,672.421,1122.705,258.912,300.935,200.923,268.63,329.834,296.691,919.726,199.699,656.587,1380.223,314.897,170.566,203.509,226.941,128.13,307.474
2020-01-31,166.763,200.339,307.853,513.684,385.744,1934.233,1060.401,423.67,3225.961,1574.891,359.303,291.519,690.216,501.843,670.955,1113.057,258.84,301.759,201.02,268.997,330.597,297.238,916.73,199.676,655.7,1378.944,314.902,170.607,203.33,228.198,128.886,311.238
2020-02-03,166.76,200.464,308.582,516.17,384.839,1925.962,1054.318,422.234,3206.731,1561.771,360.075,291.937,692.61,502.359,672.657,1115.127,258.946,302.638,201.165,269.491,331.911,298.644,918.525,199.805,656.494,1383.811,315.388,170.886,203.459,225.956,130.513,311.893
2020-02-04,166.757,200.311,307.707,512.904,384.224,1916.088,1043.984,422.511,3204.454,1561.566,359.282,291.112,688.787,502.169,671.518,1108.349,258.584,302.022,201.058,269.225,331.713,298.213,916.251,199.765,656.291,1382.731,314.94,170.683,204.005,223.383,131.17,314.592
2020-02-05,166.754,200.22,307.329,512.766,384.026,1913.342,1043.787,422.225,3205.613,1564.072,358.342,290.989,688.843,501.857,670.26,1104.692,258.491,301.79,200.998,269.042,331.404,298.251,914.747,199.726,655.749,1384.829,314.738,170.708,204.313,223.444,129.706,313.79
2020-02-06,166.752,200.16,307.289,513.326,383.39,1902.601,1035.204,421.821,3195.937,1556.654,357.831,290.783,690.758,502.259,671.404,1106.923,258.302,301.386,200.896,268.809,330.439,298.156,914.98,199.815,656.181,1383.22,314.203,170.763,203.079,219.372,127.928,311.166
2020-02-07,166.751,200.216,307.557,512.628,382.903,1901.74,1036.954,422.065,3202.838,1565.988,357.693,291.201,692.079,502.479,672.515,1110.85,259.113,301.98,201.044,269.256,331.262,299.234,917.199,199.972,656.996,1385.73,314.849,171.009,203.939,218.827,128.523,311.546
2020-02-10,166.756,200.249,307.408,509.194,382.615,1898.468,1031.983,421.869,3195.482,1556.066,357.488,291.012,692.63,502.551,672.953,1114.292,259.614,302.209,201.109,269.527,331.666,299.737,917.85,199.902,656.808,1389.119,315.078,170.739,206.567,220.119,127.527,309.933
2020-02-11,166.753,200.185,306.912,507.45,382.079,1892.875,1031.167,421.436,3186.715,1549.28,356.624,290.851,689.293,502.68,673.473,1117.09,260.34,302.023,201.067,269.385,331.858,299.217,918.899,199.916,657.221,1389.909,316.041,170.744,209.618,220.55,128.444,315.3
2020-02-12,166.751,200.333,307.423,511.516,381.591,1884.127,1025.984,421.076,3180.179,1550.301,356.394,291.288,691.676,502.58,673.095,1119.806,260.555,301.81,201.087,269.326,330.609,299.275,918.21,199.831,656.335,1387.224,315.804,170.775,206.901,219.276,127.899,314.682
2020-02-13,166.751,200.387,307.85,512.669,381.808,1887.43,1029.14,421.001,3178.922,1546.617,356.759,291.724,690.842,502.732,674.953,1132.909,260.4,301.88,201.09,269.36,330.306,298.878,920.227,199.687,656.535,1388.824,316.077,170.875,207.923,219.376,127.387,313.099
2020-02-14,166.747,200.399,308.103,513.686,381.328,1887.758,1031.491,420.851,3176.795,1543.048,356.49,292.014,688.848,502.432,675.524,1136.189,260.674,302.021,201.066,269.335,330.215,298.473,921.161,199.622,656.652,1390.663,315.993,170.991,208.94,220.679,129.128,312.102
2020-02-17,166.742,200.176,307.212,510.847,380.472,1880.206,1024.364,420.697,3171.583,1542.285,356.417,291.253,681.014,501.746,673.159,1127.755,259.892,301.397,200.912,268.93,330.07,296.425,915.79,199.276,654.915,1389.566,315.161,170.424,208.901,220.454,128.014,312.819
2020-02-18,166.741,199.977,306.453,508.367,380.796,1886.425,1030.054,421.229,3181.404,1549.789,356.358,290.733,676.467,501.076,670.772,1118.985,260.386,301.606,200.915,268.982,332.209,296.321,915.02,199.217,654.409,1395.708,315.56,170.145,212.631,222.454,129.438,317.081
2020-02-19,166.741,199.803,305.963,508.036,380.2,1879.249,1024.833,421.084,3167.659,1538.102,355.274,290.621,674.919,500.941,671.718,1129.578,260.456,301.785,200.898,268.979,332.721,296.104,917.165,199.116,654.264,1397.47,315.351,170.314,212.048,223.835,128.201,316.346
2020-02-20,166.736,199.826,306.094,506.375,380.19,1878.398,1025.652,422.944,3198.182,1560.43,356.099,290.34,677.034,500.225,670.483,1127.9,260.063,301.933,200.893,269.083,333.021,296.908,916.377,198.892,653.235,1398.246,315.125,169.982,213.268,226.825,127.945,317.876
2020-02-21,166.735,199.83,306.319,507.676,380.733,1884.77,1030.81,422.75,3197.671,1566.679,356.722,290.647,676.969,500.136,669.846,1121.98,260.415,302.13,200.928,269.16,333.427,297.151,916.433,198.939,653.319,1403.019,315.154,169.986,215.685,228.086,128.298,319.741
2020-02-24,166.731,200.017,307.37,511.883,380.725,1887.972,1035.655,422.582,3199.693,1576.295,357.151,291.333,679.602,500.459,671.665,1126.525,260.795,302.735,201.021,269.502,333.493,297.876,919.628,199.088,654.815,1409.646,316.669,170.297,217.49,227.877,127.623,320.555
2020-02-25,166.727,200.048,307.321,510.391,380.716,1887.751,1029.838,422.913,3200.191,1571.963,357.908,290.978,681.955,500.708,672.045,1120.57,260.049,302.846,201.041,269.622,333.439,298.752,916.9,199.021,654.787,1402.287,315.583,170.158,217.072,227.935,127.265,323.156
2020-02-26,166.726,200.241,307.872,509.467,381.816,1898.812,1036.36,423.596,3214.572,1579.8,358.587,291.473,682.914,500.749,672.445,1121.741,260.303,303.422,201.153,270.052,334.279,298.834,919.203,199.117,655.411,1407.597,316.613,170.23,218.827,228.35,126.949,326.892
2020-02-27,166.728,200.368,308.742,512.777,381.516,1894.759,1032.728,423.117,3214.424,1577.4,358.778,292.021,685.659,500.776,673.122,1130.251,260.88,304.006,201.211,270.389,334.022,299.742,921.837,199.105,655.895,1407.649,317.259,170.253,219.33,230.839,128.521,333.381
2020-02-28,166.723,200.484,309.886,519.373,381.762,1896.237,1035.017,423.71,3218.346,1581.55,359.272,292.803,686.35,501.253,674.517,1125.31,261.393,305.246,201.362,270.996,336.209,301.419,924.111,199.369,657.477,1418.251,318.136,170.822,224.314,237.591,130.272,334.986
2020-03-02,166.724,200.457,310.081,522.527,380.9,1890.841,1036.091,422.653,3210.296,1586.667,358.332,293.053,687.933,501.501,675.737,1133.085,261.403,305.329,201.404,270.976,335.236,301.708,926.033,199.416,657.801,1412.994,318.391,171.076,222.511,240.482,130.146,335.087
2020-03-03,166.72,200.566,310.385,521.844,380.394,1885.695,1030.188,422.681,3210.512,1585.842,358.554,293.021,688.411,501.602,675.741,1126.456,261.496,305.712,201.454,271.285,336.14,302.064,925.46,199.491,658.293,1418.682,318.564,171.118,225.525,244.539,132.214,340.432
2020-03-04,166.716,200.531,309.842,519.833,380.093,1883.209,1029.576,422.142,3200.222,1582.217,358.032,292.861,689.065,501.602,675.726,1125.3,261.93,305.855,201.517,271.43,336.481,302.416,926.309,199.613,658.801,1421.468,319.004,171.137,227.107,246.751,133.526,340.668
2020-03-05,166.712,200.683,310.397,520.787,380.378,1885.539,1032.5,422.837,3212.418,1587.94,359.55,293.041,688.805,501.907,676.492,1120.854,262.229,306.539,201.669,271.965,337.427,303.095,927.53,199.774,659.914,1426.49,318.992,171.389,229.721,253.416,133.835,342.081
2020-03-06,166.707,200.651,309.874,518.139,381.329,1894.565,1039.378,423.0,3217.717,1593.882,359.548,292.776,685.605,501.185,673.777,1109.818,261.802,306.387,201.699,271.956,337.732,302.466,923.679,199.59,658.735,1430.203,319.0,171.233,235.208,255.228,133.656,345.818
2020-03-09,166.702,200.809,310.622,519.538,381.596,1896.956,1040.472,422.93,3221.636,1594.956,360.12,293.359,689.011,501.538,675.235,1116.906,261.737,306.651,201.693,272.091,337.574,303.033,926.052,199.782,660.038,1431.435,319.289,171.403,235.116,254.791,135.363,345.482
2020-03-10,166.699,200.943,311.435,523.787,381.437,1897.365,1043.366,423.642,3235.8,1605.848,360.803,293.684,688.999,502.269,679.069,1136.517,261.331,306.905,201.737,272.193,337.015,302.846,931.135,199.947,661.505,1428.84,319.112,171.629,233.417,249.657,133.201,340.195
2020-03-11,166.698,201.3,313.369,531.804,380.805,1895.749,1044.036,423.499,3247.062,1625.048,361.641,294.686,697.506,502.894,681.892,1150.443,261.548,308.137,201.948,273.033,337.193,305.618,935.822,200.107,662.957,1425.226,318.993,171.963,229.269,248.83,132.365,335.325
2020-03-12,166.698,201.055,311.823,525.071,381.349,1900.533,1044.02,425.394,3270.115,1636.797,361.315,293.897,691.951,502.322,678.891,1135.162,261.85,307.662,201.884,272.697,339.027,304.501,934.29,200.081,662.004,1432.491,319.623,171.826,233.69,248.471,131.63,337.529
2020-03-13,166.697,201.082,311.472,520.98,380.132,1882.504,1025.353,424.458,3246.844,1617.042,359.709,293.309,687.511,502.298,678.015,1127.153,260.968,307.043,201.818,272.398,337.899,302.51,930.396,199.974,661.14,1431.168,318.957,171.632,231.759,246.755,130.521,333.269
2020-03-16,166.697,201.193,311.929,521.55,379.657,1884.079,1030.409,423.578,3235.166,1608.607,360.658,293.373,688.52,502.569,679.995,1132.386,261.032,307.175,201.861,272.591,338.129,302.605,932.505,199.945,661.774,1433.154,318.521,171.807,230.491,244.365,130.891,330.991
2020-03-17,166.694,201.078,311.379,519.836,379.794,1878.744,1023.989,423.135,3221.581,1601.093,360.197,292.97,689.095,501.949,678.663,1128.315,261.181,306.72,201.785,272.287,337.713,302.503,929.793,199.648,660.665,1430.416,317.983,171.286,228.228,246.618,131.208,331.138
2020-03-18,166.689,200.821,310.235,516.452,380.645,1890.868,1036.482,424.888,3252.563,1624.136,362.153,292.05,683.061,501.368,676.155,1121.378,261.382,305.772,201.578,271.573,337.699,300.965,926.455,199.425,658.841,1429.711,317.747,171.164,229.442,242.59,130.693,331.736
2020-03-19,166.689,200.977,310.649,517.102,380.273,1887.269,1034.149,424.068,3240.676,1616.832,361.192,292.196,683.695,501.341,676.167,1122.748,260.922,305.758,201.623,271.676,336.348,300.71,923.739,199.247,657.981,1422.616,316.981,170.869,227.216,241.652,127.832,326.637
2020-03-20,166.688,201.135,311.568,518.688,380.646,1893.161,1038.323,424.678,3257.649,1628.118,362.197,292.945,683.914,501.156,675.682,1117.872,262.07,306.547,201.72,272.127,336.931,301.2,923.46,199.192,657.657,1432.241,318.023,170.903,231.841,243.11,128.419,335.726
2020-03-23,166.687,201.193,311.855,518.701,380.777,1895.35,1042.119,424.768,3261.11,1634.711,362.606,292.733,682.625,501.128,675.297,1116.337,261.982,306.619,201.731,272.235,337.314,301.167,923.477,199.251,657.971,1434.837,318.028,171.055,233.673,242.909,128.323,335.903
2020-03-24,166.686,201.311,312.084,517.526,381.167,1901.124,1045.486,425.587,3271.436,1635.133,363.87,292.699,681.172,500.165,671.436,1106.543,261.495,306.431,201.723,272.161,336.159,300.535,917.137,199.02,655.318,1430.267,316.915,170.854,233.686,245.01,127.455,337.018
2020-03-25,166.684,201.451,312.227,516.665,380.767,1893.907,1038.749,425.646,3265.244,1626.166,363.556,292.647,682.607,500.422,672.62,1112.787,261.565,306.73,201.852,272.465,335.953,301.364,919.363,199.161,656.325,1427.547,317.212,171.04,230.993,241.966,126.405,333.455
2020-03-26,166.68,201.486,312.819,519.096,380.876,1897.428,1043.418,427.378,3285.427,1633.768,364.201,293.037,685.374,500.866,674.644,1119.674,261.661,306.869,201.862,272.483,335.849,302.459,920.974,199.201,657.363,1425.469,317.256,171.208,231.563,241.703,127.765,335.02
2020-03-27,166.679,201.613,313.314,520.923,381.524,1903.514,1048.057,427.676,3286.124,1633.856,363.634,293.277,687.861,501.05,675.355,1122.686,261.766,307.03,201.913,272.615,335.217,303.039,921.568,199.272,657.503,1419.341,317.328,171.287,231.631,241.343,127.285,334.194
2020-03-30,166.677,201.686,313.762,521.938,381.612,1906.465,1051.099,428.436,3304.496,1654.605,364.622,293.614,688.561,501.048,676.423,1122.414,261.892,307.576,202.008,272.955,336.162,303.938,923.105,199.216,658.277,1424.123,317.884,171.386,234.671,243.88,128.632,335.86
2020-03-31,166.675,201.603,313.408,521.798,381.927,1909.277,1055.816,428.61,3296.401,1646.709,365.455,293.703,688.041,501.369,676.593,1121.291,261.858,307.4,201.986,272.752,336.403,303.965,922.889,199.327,658.703,1425.523,318.081,171.485,235.153,247.085,127.185,339.766
2020-04-01,166.673,201.5,312.819,518.868,381.493,1903.409,1050.867,429.039,3302.917,1653.656,364.935,293.666,688.66,501.428,675.522,1111.435,262.19,307.26,202.004,272.741,336.023,304.07,920.438,199.307,658.284,1422.067,317.937,171.117,236.505,246.033,127.951,340.032
2020-04-02,166.669,201.406,312.288,517.809,381.017,1893.984,1043.931,428.427,3290.177,1646.421,364.044,293.486,688.414,501.931,677.286,1121.152,261.786,306.849,201.941,272.49,335.356,303.314,921.25,199.324,658.944,1419.184,318.079,171.235,237.091,246.96,126.078,334.201
2020-04-03,166.668,201.293,311.772,515.578,382.438,1909.547,1054.466,429.199,3302.813,1652.175,364.645,293.325,686.688,501.949,676.708,1117.124,262.696,306.795,201.953,272.442,336.476,303.221,923.02,199.559,659.579,1422.426,318.781,171.53,239.261,248.034,126.198,330.917
